camera,camera_indicator,total_apps,running_process,total_apps_with_internet_permission,upload_rate,download_rate,firewall_stat,malicious_website_visits,running_process_with_all_permission,malicious_stat,risk_factor
0,0,20,10,15,96,211,0,1,2,1,medium
1,0,20,2,15,71,221,0,0,3,0,medium
0,0,20,2,15,161,307,1,0,3,0,low
0,0,20,6,15,184,58,1,1,0,0,low
0,0,20,5,15,123,151,0,1,2,0,medium
0,0,20,1,15,57,10,0,1,2,1,medium
0,0,20,7,15,193,167,1,0,0,0,low
1,0,20,3,15,105,354,0,0,2,0,medium
1,1,20,4,15,47,113,1,0,0,0,low
0,0,20,2,15,101,55,0,0,1,0,medium
0,0,20,8,15,24,213,0,0,1,1,medium
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,4,15,35,211,0,0,0,1,medium
0,0,20,4,15,104,269,1,0,3,0,low
0,0,20,0,15,0,0,0,0,0,1,medium
0,0,20,7,15,17,376,1,0,3,0,low
0,0,20,10,15,156,199,1,1,3,0,low
0,0,20,0,15,0,0,0,0,0,0,medium
1,1,20,3,15,178,353,1,1,0,0,low
0,0,20,6,15,158,445,1,1,1,0,low
0,0,20,8,15,192,378,0,1,0,1,medium
0,0,20,4,15,109,130,0,1,1,1,medium
0,0,20,9,15,87,473,0,1,2,0,medium
1,1,20,2,15,143,340,0,1,0,1,medium
1,1,20,6,15,169,387,0,1,3,0,medium
0,0,20,7,15,19,74,1,1,1,0,low
1,1,20,3,15,151,343,1,1,1,0,low
1,1,20,6,15,26,236,1,1,3,0,low
0,0,20,6,15,55,129,1,0,3,0,low
0,0,20,4,15,23,228,0,0,1,1,medium
0,0,20,9,15,49,79,0,0,2,1,medium
0,0,20,10,15,0,282,1,1,3,0,low
0,0,20,1,15,123,55,0,0,3,1,medium
1,1,20,3,15,146,304,1,0,2,0,low
0,0,20,5,15,79,367,0,0,1,0,medium
1,1,20,8,15,174,475,1,0,2,0,low
1,0,20,7,15,151,346,0,0,1,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
1,1,20,4,15,128,116,1,1,0,0,low
0,0,20,2,15,7,140,1,1,3,0,low
0,0,20,3,15,160,344,1,0,3,0,low
1,1,20,4,15,178,141,1,0,2,0,low
1,0,20,2,15,60,465,0,0,0,0,medium
1,1,20,5,15,171,86,0,1,2,0,medium
0,0,20,2,15,94,169,0,1,1,1,medium
0,0,20,10,15,145,495,0,1,3,0,medium
1,0,20,9,15,135,5,0,1,2,1,high
0,0,20,0,15,0,0,0,0,0,1,medium
0,0,20,2,15,130,416,1,1,2,0,low
0,0,20,7,15,183,64,0,0,1,0,medium
0,0,20,1,15,45,231,1,0,3,0,low
0,0,20,2,15,2,477,1,0,0,0,low
0,0,20,10,15,49,324,1,0,1,0,low
1,0,20,1,15,82,75,0,1,3,1,high
0,0,20,10,15,129,147,0,1,0,0,medium
1,1,20,4,15,22,413,0,1,3,1,medium
0,0,20,9,15,111,496,0,0,0,1,medium
0,0,20,9,15,8,109,1,0,1,0,low
0,0,20,7,15,4,15,1,1,2,0,low
1,1,20,3,15,164,96,0,0,0,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,5,15,40,466,0,1,1,1,medium
0,0,20,10,15,132,263,0,0,0,0,medium
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,1,15,192,232,0,0,1,0,medium
1,1,20,10,15,191,353,0,1,1,0,medium
1,0,20,9,15,55,477,0,1,3,1,high
0,0,20,4,15,39,57,1,0,3,0,low
1,0,20,6,15,103,188,1,0,1,1,medium
0,0,20,1,15,146,274,0,0,0,1,medium
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,8,15,99,322,1,0,2,0,low
0,0,20,0,15,0,0,0,0,0,1,medium
0,0,20,10,15,54,140,0,1,1,0,medium
0,0,20,3,15,57,464,0,0,1,0,medium
1,1,20,10,15,150,210,1,1,3,0,low
0,0,20,9,15,144,191,1,1,1,0,low
0,0,20,6,15,58,469,1,0,2,0,low
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,10,15,100,373,1,0,1,0,low
0,0,20,4,15,23,342,1,0,3,0,low
0,0,20,8,15,84,448,1,1,0,0,low
0,0,20,4,15,62,403,0,0,3,1,medium
1,0,20,4,15,96,279,0,0,3,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
1,0,20,9,15,136,234,0,1,3,1,high
1,1,20,2,15,1,434,1,1,1,0,low
1,0,20,5,15,68,489,1,1,0,0,medium
0,0,20,6,15,21,274,1,0,0,0,low
1,1,20,8,15,73,32,1,0,1,0,low
1,0,20,3,15,66,9,0,1,0,0,medium
1,0,20,3,15,144,64,0,0,2,1,medium
1,1,20,2,15,92,69,1,0,0,0,low
1,1,20,7,15,63,58,1,0,0,0,low
1,0,20,4,15,163,168,0,0,1,0,medium
1,0,20,7,15,46,443,1,1,0,0,medium
0,0,20,7,15,200,153,1,1,3,0,low
0,0,20,6,15,33,378,0,0,3,0,medium
0,0,20,2,15,23,34,1,1,1,0,low
0,0,20,0,15,0,0,1,0,0,0,low
1,0,20,4,15,130,99,1,0,1,0,medium
1,1,20,5,15,113,347,0,0,0,0,medium
1,0,20,3,15,137,430,1,1,2,0,medium
0,0,20,1,15,123,369,0,0,2,0,medium
1,0,20,10,15,121,298,0,1,2,1,high
0,0,20,5,15,134,373,1,0,0,0,low
1,1,20,9,15,124,184,0,1,3,0,medium
1,0,20,3,15,34,446,0,1,3,1,high
0,0,20,8,15,131,407,0,0,0,0,medium
0,0,20,10,15,9,348,1,0,0,0,low
0,0,20,2,15,48,357,1,1,1,0,low
0,0,20,6,15,16,345,1,1,2,0,low
1,0,20,9,15,34,153,0,0,3,0,medium
0,0,20,3,15,12,165,0,1,3,0,medium
0,0,20,5,15,80,58,1,1,3,0,low
1,1,20,6,15,183,281,1,1,0,0,low
1,1,20,5,15,145,383,1,0,0,0,low
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,1,15,38,334,0,1,3,0,medium
0,0,20,8,15,196,167,1,0,2,0,low
1,0,20,7,15,84,136,0,1,1,1,high
1,1,20,4,15,42,19,0,1,2,0,medium
1,0,20,9,15,56,29,1,0,2,1,medium
0,0,20,1,15,30,29,1,1,2,0,low
1,0,20,1,15,157,373,1,0,2,0,medium
1,0,20,2,15,81,176,1,0,0,1,medium
1,1,20,9,15,92,288,0,0,1,1,medium
1,0,20,5,15,189,396,1,1,2,0,medium
0,0,20,4,15,140,335,0,0,1,0,medium
0,0,20,3,15,114,192,0,0,0,0,medium
0,0,20,4,15,67,361,0,1,2,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
1,0,20,10,15,62,321,1,1,3,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,8,15,194,351,1,1,0,0,low
1,0,20,7,15,53,412,0,0,3,0,medium
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,1,15,135,310,0,1,0,0,medium
1,0,20,1,15,79,119,0,1,3,1,high
0,0,20,6,15,104,303,0,1,3,0,medium
1,0,20,8,15,105,33,1,1,1,0,medium
0,0,20,10,15,89,123,1,1,3,0,low
0,0,20,6,15,50,319,1,1,0,0,low
0,0,20,7,15,80,483,1,1,1,0,low
1,1,20,5,15,141,336,0,0,0,0,medium
0,0,20,6,15,181,209,0,0,0,1,medium
0,0,20,2,15,14,480,0,0,3,1,medium
0,0,20,3,15,4,231,0,0,1,1,medium
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,1,15,17,125,0,1,0,0,medium
0,0,20,7,15,94,122,0,0,0,1,medium
1,1,20,4,15,104,468,0,0,3,1,medium
0,0,20,4,15,185,181,1,0,0,0,low
0,0,20,9,15,114,149,1,1,0,0,low
0,0,20,7,15,55,456,0,0,1,0,medium
0,0,20,5,15,41,406,0,0,3,0,medium
0,0,20,4,15,62,455,1,1,3,0,low
1,0,20,3,15,109,221,1,1,0,1,medium
0,0,20,4,15,90,192,0,0,2,1,medium
0,0,20,7,15,110,172,1,1,2,0,low
0,0,20,8,15,191,110,1,0,0,0,low
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,2,15,53,333,0,0,1,1,medium
0,0,20,0,15,0,0,0,0,0,1,medium
1,1,20,4,15,31,202,0,0,0,1,medium
0,0,20,6,15,30,152,1,1,0,0,low
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,9,15,47,3,1,1,1,0,low
1,0,20,1,15,199,228,0,1,0,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
1,1,20,7,15,9,27,1,0,1,0,low
0,0,20,1,15,197,242,1,1,2,0,low
0,0,20,0,15,0,0,0,0,0,1,medium
0,0,20,8,15,173,0,1,0,1,0,low
0,0,20,7,15,136,365,1,0,3,0,low
0,0,20,7,15,22,78,1,0,3,0,low
0,0,20,10,15,111,146,1,0,2,0,low
1,1,20,10,15,12,156,0,0,3,1,medium
0,0,20,2,15,73,411,1,1,0,0,low
0,0,20,2,15,189,80,0,1,0,1,medium
0,0,20,0,15,0,0,0,0,0,0,medium
1,1,20,2,15,187,111,1,0,3,0,low
1,0,20,5,15,32,17,1,1,2,1,medium
0,0,20,9,15,67,424,0,0,1,1,medium
0,0,20,4,15,105,279,1,1,2,0,low
0,0,20,4,15,8,493,0,0,2,0,medium
0,0,20,9,15,100,46,0,1,2,0,medium
0,0,20,8,15,49,269,0,1,1,1,medium
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,3,15,160,124,1,0,1,0,low
0,0,20,3,15,48,147,1,0,0,0,low
1,1,20,8,15,184,349,0,1,2,0,medium
0,0,20,0,15,0,0,0,0,0,0,medium
1,0,20,2,15,97,353,0,0,0,1,medium
0,0,20,0,15,0,0,0,0,0,0,medium
1,0,20,1,15,168,364,1,0,3,0,medium
0,0,20,4,15,80,252,1,1,3,0,low
0,0,20,3,15,110,4,0,0,3,0,medium
0,0,20,3,15,70,432,1,0,0,0,low
1,1,20,1,15,172,296,0,1,1,0,medium
0,0,20,7,15,77,126,1,0,3,0,low
1,0,20,1,15,100,26,0,0,1,0,medium
1,0,20,3,15,155,274,0,0,3,1,medium
0,0,20,8,15,113,182,1,1,3,0,low
0,0,20,8,15,90,191,1,0,3,0,low
1,1,20,2,15,71,258,0,1,1,0,medium
1,0,20,6,15,159,415,0,0,3,0,medium
1,0,20,1,15,72,446,0,0,0,0,medium
0,0,20,5,15,124,229,0,0,2,1,medium
1,1,20,3,15,175,367,1,1,0,0,low
0,0,20,5,15,187,350,1,0,0,0,low
0,0,20,6,15,75,307,0,1,0,0,medium
0,0,20,8,15,176,303,1,0,3,0,low
0,0,20,6,15,7,276,1,1,2,0,low
0,0,20,2,15,195,327,0,0,3,1,medium
1,1,20,10,15,187,40,1,0,2,0,low
1,0,20,3,15,104,379,1,1,0,1,medium
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,8,15,118,103,1,0,2,0,low
1,1,20,6,15,161,90,1,1,2,0,low
1,1,20,9,15,150,289,1,1,1,0,low
1,1,20,6,15,181,98,1,1,3,0,low
1,0,20,6,15,1,391,0,0,3,1,medium
0,0,20,6,15,159,155,0,1,1,0,medium
1,1,20,9,15,186,189,1,0,0,0,low
1,1,20,7,15,38,62,0,0,2,0,medium
1,1,20,5,15,8,328,0,1,1,0,medium
0,0,20,1,15,171,283,1,1,1,0,low
0,0,20,8,15,55,135,0,1,0,1,medium
0,0,20,6,15,57,59,0,1,3,0,medium
1,0,20,7,15,89,90,1,1,1,0,medium
1,0,20,10,15,67,169,1,1,2,1,medium
0,0,20,6,15,176,147,0,0,1,0,medium
1,1,20,1,15,51,108,1,0,0,0,low
0,0,20,1,15,155,217,0,0,0,1,medium
0,0,20,6,15,27,417,0,0,3,1,medium
1,0,20,1,15,52,125,1,1,3,1,medium
0,0,20,5,15,101,230,1,1,3,0,low
0,0,20,0,15,0,0,1,0,0,0,low
0,0,20,10,15,187,430,0,0,1,1,medium
1,1,20,10,15,34,282,0,0,3,0,medium
0,0,20,7,15,95,108,0,0,1,0,medium
0,0,20,9,15,144,256,0,0,3,1,medium
0,0,20,0,15,0,0,0,0,0,1,medium
1,0,20,1,15,29,460,1,0,0,1,medium
1,0,20,4,15,48,345,0,1,3,1,high
1,0,20,3,15,52,308,0,1,2,1,high
0,0,20,3,15,13,94,1,1,1,0,low
0,0,20,7,15,33,426,1,1,3,0,low
0,0,20,0,15,0,0,0,0,0,1,medium
0,0,20,2,15,168,392,0,0,2,0,medium
1,1,20,7,15,40,344,1,0,3,0,low
0,0,20,1,15,177,218,1,1,1,0,low
0,0,20,4,15,161,373,0,1,3,0,medium
1,1,20,2,15,17,125,1,1,2,0,low
1,0,20,4,15,48,497,0,0,2,0,medium
1,0,20,3,15,124,170,0,1,3,1,high
0,0,20,0,15,0,0,0,0,0,1,medium
1,1,20,9,15,179,386,0,0,2,1,medium
0,0,20,1,15,47,189,1,1,0,0,low
1,0,20,10,15,197,178,0,0,0,0,medium
0,0,20,10,15,3,163,1,0,1,0,low
1,1,20,4,15,87,86,0,0,3,1,medium
0,0,20,3,15,158,106,0,0,1,1,medium
0,0,20,5,15,197,389,1,1,0,0,low
0,0,20,4,15,130,432,0,0,1,1,medium
1,0,20,7,15,150,466,0,1,0,1,medium
1,1,20,10,15,164,193,0,1,3,0,medium
0,0,20,8,15,159,18,1,1,0,0,low
0,0,20,8,15,168,68,0,1,3,0,medium
0,0,20,1,15,180,461,0,1,0,1,medium
0,0,20,10,15,0,300,1,0,2,0,low
0,0,20,4,15,100,324,0,1,2,0,medium
1,1,20,3,15,29,167,1,1,0,0,low
0,0,20,1,15,101,464,1,1,0,0,low
0,0,20,8,15,147,205,0,0,3,0,medium
0,0,20,6,15,47,62,0,1,0,1,medium
0,0,20,5,15,15,105,1,0,1,0,low
0,0,20,4,15,3,48,0,1,0,0,medium
0,0,20,9,15,34,208,1,1,2,0,low
0,0,20,6,15,166,246,0,1,1,0,medium
0,0,20,8,15,100,442,1,1,2,0,low
0,0,20,0,15,0,0,1,0,0,0,low
1,1,20,8,15,8,322,1,1,1,0,low
0,0,20,0,15,0,0,1,0,0,0,low
1,1,20,3,15,147,260,0,1,2,0,medium
0,0,20,2,15,14,374,0,0,2,0,medium
1,1,20,7,15,78,349,1,1,0,0,low
0,0,20,8,15,5,304,0,0,1,0,medium
0,0,20,0,15,0,0,1,0,0,0,low
1,0,20,2,15,186,216,1,0,3,1,medium
0,0,20,4,15,52,384,1,0,0,0,low
0,0,20,10,15,173,33,0,0,1,0,medium
1,1,20,8,15,145,363,0,1,3,1,medium
0,0,20,10,15,144,452,1,1,2,0,low
0,0,20,3,15,138,245,0,0,1,0,medium
0,0,20,3,15,171,69,0,0,1,0,medium
0,0,20,9,15,127,360,0,0,3,1,medium
0,0,20,0,15,0,0,0,0,0,0,medium
0,0,20,9,15,98,334,0,1,0,0,medium
0,0,20,6,15,183,377,1,1,0,0,low
1,0,10,2,6,105,190,0,0,1,0,medium
1,1,10,1,6,193,59,0,0,0,0,medium
1,0,10,9,6,190,212,1,1,1,0,medium
1,0,10,10,6,80,57,1,0,0,0,medium
0,0,10,6,6,37,169,0,0,0,1,medium
1,0,10,2,6,14,39,0,1,2,1,high
0,0,10,3,6,107,115,1,1,0,0,low
0,0,10,3,6,108,122,0,0,0,1,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,10,6,124,107,1,1,3,0,low
1,0,10,1,6,189,50,1,0,3,1,medium
0,0,10,2,6,198,421,0,1,1,0,medium
0,0,10,3,6,199,262,1,1,1,0,low
1,1,10,8,6,89,95,1,0,3,0,low
1,0,10,10,6,35,31,0,1,1,1,high
1,0,10,3,6,24,464,0,1,3,1,high
0,0,10,1,6,32,89,0,0,1,0,medium
0,0,10,9,6,83,87,1,1,0,0,low
1,0,10,2,6,188,109,1,1,0,0,medium
0,0,10,8,6,101,218,1,0,3,0,low
1,0,10,1,6,152,408,1,1,2,1,medium
0,0,10,10,6,111,356,0,0,3,1,medium
0,0,10,8,6,80,289,1,0,0,0,low
0,0,10,6,6,53,4,0,1,0,1,medium
1,0,10,3,6,96,74,1,0,3,1,medium
0,0,10,4,6,95,498,0,0,0,1,medium
0,0,10,6,6,44,472,0,1,0,0,medium
1,0,10,3,6,17,385,1,1,0,0,medium
1,1,10,4,6,71,407,1,1,3,0,low
0,0,10,4,6,57,245,0,0,2,0,medium
0,0,10,1,6,43,160,0,1,0,1,medium
0,0,10,4,6,104,177,1,0,1,0,low
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,3,6,44,471,0,1,2,1,medium
1,0,10,1,6,80,108,0,0,3,1,medium
0,0,10,9,6,91,419,0,1,3,0,medium
0,0,10,6,6,40,257,0,1,3,1,medium
1,1,10,4,6,6,352,0,1,2,1,medium
0,0,10,3,6,71,408,0,1,2,1,medium
0,0,10,6,6,164,203,1,0,0,0,low
1,1,10,9,6,62,416,1,0,0,0,low
0,0,10,8,6,46,340,0,0,1,1,medium
1,1,10,6,6,22,258,1,1,2,0,low
1,0,10,7,6,102,69,1,0,2,0,medium
1,1,10,7,6,30,27,1,0,0,0,low
1,1,10,3,6,106,276,1,1,0,0,low
0,0,10,1,6,175,279,0,1,0,1,medium
1,1,10,8,6,145,424,1,0,0,0,low
0,0,10,4,6,118,189,1,1,0,0,low
0,0,10,7,6,173,133,1,1,2,0,low
1,0,10,1,6,59,3,0,1,2,1,high
0,0,10,9,6,39,406,0,1,3,0,medium
0,0,10,3,6,167,365,0,0,3,1,medium
0,0,10,6,6,179,478,0,0,0,0,medium
0,0,10,5,6,180,353,1,1,3,0,low
1,0,10,5,6,193,153,0,1,3,1,high
0,0,10,8,6,54,103,1,0,1,0,low
1,0,10,1,6,18,338,0,0,2,1,medium
1,0,10,3,6,177,147,1,1,0,0,medium
0,0,10,2,6,168,228,1,0,2,0,low
0,0,10,1,6,159,466,0,0,3,1,medium
0,0,10,10,6,0,341,0,0,0,1,medium
0,0,10,0,6,0,0,1,0,0,0,low
1,1,10,7,6,141,84,1,0,2,0,low
0,0,10,2,6,165,336,1,1,1,0,low
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,3,6,33,288,0,0,3,0,medium
1,1,10,5,6,74,171,1,0,0,0,low
1,0,10,5,6,158,233,1,0,2,1,medium
1,1,10,8,6,195,441,0,0,0,0,medium
0,0,10,0,6,0,0,1,0,0,0,low
1,0,10,2,6,94,358,1,1,2,1,medium
0,0,10,1,6,80,302,1,0,2,0,low
1,1,10,2,6,101,1,0,1,3,0,medium
0,0,10,7,6,130,355,0,0,0,0,medium
0,0,10,7,6,61,404,0,0,0,1,medium
1,0,10,6,6,35,399,1,1,1,0,medium
0,0,10,8,6,134,169,1,0,2,0,low
1,1,10,3,6,116,327,0,1,0,1,medium
1,0,10,8,6,18,253,0,1,0,0,medium
0,0,10,0,6,0,0,0,0,0,0,medium
1,1,10,10,6,42,113,1,1,1,0,low
0,0,10,9,6,70,320,0,1,0,1,medium
1,1,10,1,6,195,89,0,0,3,0,medium
0,0,10,4,6,14,438,0,1,0,1,medium
0,0,10,1,6,164,191,1,1,2,0,low
1,0,10,5,6,60,485,0,1,2,1,high
1,1,10,9,6,28,436,1,1,3,0,low
0,0,10,4,6,11,94,1,1,2,0,low
0,0,10,2,6,189,201,1,1,3,0,low
0,0,10,0,6,0,0,0,0,0,0,medium
1,1,10,1,6,39,170,1,0,2,0,low
0,0,10,1,6,145,274,1,1,1,0,low
0,0,10,10,6,138,200,1,1,2,0,low
1,0,10,8,6,92,482,1,1,2,0,medium
1,0,10,10,6,94,259,0,0,2,0,medium
1,0,10,4,6,43,157,1,0,2,0,medium
0,0,10,5,6,19,226,0,1,3,1,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,10,6,68,338,1,0,2,0,low
0,0,10,0,6,0,0,1,0,0,0,low
1,0,10,3,6,65,393,0,1,1,1,high
1,0,10,5,6,80,410,0,1,1,1,high
1,0,10,7,6,134,275,0,0,0,1,medium
1,0,10,6,6,41,31,0,1,2,1,high
0,0,10,4,6,132,172,0,0,3,0,medium
0,0,10,6,6,146,404,0,1,0,0,medium
0,0,10,8,6,170,313,0,1,2,1,medium
1,0,10,10,6,187,200,1,0,1,0,medium
1,0,10,10,6,158,2,1,0,1,0,medium
1,1,10,2,6,46,466,1,0,3,0,low
0,0,10,6,6,74,447,1,1,2,0,low
1,1,10,10,6,194,398,0,0,0,0,medium
1,0,10,3,6,121,312,0,1,3,1,high
0,0,10,0,6,0,0,1,0,0,0,low
1,0,10,7,6,118,12,0,1,3,1,high
0,0,10,0,6,0,0,0,0,0,1,medium
1,0,10,4,6,56,250,1,0,1,0,medium
1,1,10,8,6,32,291,1,0,0,0,low
1,1,10,4,6,76,311,0,1,3,0,medium
0,0,10,4,6,140,392,0,0,1,0,medium
1,0,10,6,6,20,295,1,0,0,0,medium
0,0,10,3,6,8,103,1,0,2,0,low
0,0,10,5,6,52,157,0,1,1,0,medium
1,0,10,7,6,104,75,0,1,0,1,medium
0,0,10,8,6,200,160,1,0,2,0,low
1,1,10,8,6,43,38,1,0,2,0,low
0,0,10,0,6,0,0,0,0,0,0,medium
1,0,10,9,6,116,480,1,0,3,1,medium
1,0,10,1,6,41,328,0,0,0,0,medium
1,0,10,2,6,105,217,1,1,1,1,medium
1,0,10,1,6,20,454,1,0,1,1,medium
1,1,10,3,6,56,126,1,1,1,0,low
1,1,10,1,6,164,101,0,1,2,0,medium
0,0,10,3,6,122,451,0,1,2,1,medium
1,1,10,2,6,133,48,1,1,2,0,low
1,1,10,7,6,106,78,0,0,1,1,medium
0,0,10,0,6,0,0,0,0,0,1,medium
0,0,10,1,6,2,260,1,1,0,0,low
1,0,10,4,6,197,151,0,0,0,0,medium
0,0,10,1,6,137,162,0,1,1,1,medium
0,0,10,10,6,134,298,1,1,1,0,low
1,0,10,10,6,63,164,0,0,2,1,medium
1,0,10,7,6,128,231,1,0,3,0,medium
0,0,10,3,6,155,297,1,0,3,0,low
1,0,10,10,6,45,282,1,0,3,0,medium
0,0,10,3,6,167,173,0,1,3,1,medium
1,1,10,8,6,37,285,1,0,1,0,low
0,0,10,1,6,64,477,0,1,1,1,medium
1,0,10,8,6,155,384,1,0,2,0,medium
1,1,10,7,6,34,119,0,0,2,0,medium
1,1,10,8,6,90,360,0,1,1,0,medium
1,1,10,9,6,178,100,0,1,1,1,medium
0,0,10,3,6,96,257,1,0,2,0,low
1,0,10,10,6,181,496,1,1,1,0,medium
1,1,10,3,6,4,150,0,1,2,1,medium
0,0,10,7,6,118,33,1,1,3,0,low
0,0,10,10,6,178,238,1,1,2,0,low
0,0,10,2,6,30,65,0,0,2,0,medium
0,0,10,5,6,91,118,1,0,2,0,low
1,0,10,10,6,9,274,0,1,0,0,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,7,6,18,413,1,1,1,0,low
0,0,10,9,6,31,186,1,0,2,0,low
0,0,10,10,6,34,366,0,1,1,1,medium
0,0,10,5,6,59,78,1,0,3,0,low
0,0,10,5,6,13,372,0,1,2,1,medium
1,0,10,9,6,132,238,1,1,2,1,medium
0,0,10,3,6,123,424,0,1,1,0,medium
0,0,10,0,6,0,0,1,0,0,0,low
1,0,10,5,6,118,52,1,0,0,1,medium
1,0,10,3,6,102,403,1,0,2,1,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,0,6,0,0,0,0,0,1,medium
1,0,10,10,6,21,99,0,1,2,1,high
0,0,10,2,6,1,270,0,1,1,0,medium
0,0,10,7,6,152,484,1,1,0,0,low
0,0,10,5,6,101,342,1,1,2,0,low
1,1,10,2,6,141,162,0,1,3,0,medium
1,1,10,3,6,139,270,1,0,2,0,low
1,1,10,2,6,95,443,1,0,2,0,low
1,1,10,7,6,160,119,0,0,1,1,medium
0,0,10,2,6,176,19,0,0,2,0,medium
1,0,10,10,6,175,145,0,0,1,1,medium
1,1,10,2,6,4,403,0,1,2,0,medium
1,1,10,2,6,67,266,1,1,1,0,low
0,0,10,8,6,145,190,1,0,3,0,low
0,0,10,4,6,33,487,1,0,2,0,low
0,0,10,4,6,198,54,0,1,1,1,medium
0,0,10,8,6,139,9,0,0,1,1,medium
1,0,10,3,6,70,149,0,1,1,1,high
1,1,10,5,6,91,15,0,1,1,1,medium
1,1,10,1,6,170,205,1,0,0,0,low
0,0,10,1,6,45,16,1,1,3,0,low
1,0,10,7,6,7,486,1,0,2,1,medium
0,0,10,3,6,145,32,0,1,0,0,medium
0,0,10,7,6,60,83,1,1,3,0,low
1,1,10,6,6,58,157,0,1,3,1,medium
1,1,10,5,6,32,118,0,0,3,0,medium
0,0,10,3,6,190,413,0,1,2,0,medium
0,0,10,9,6,19,138,0,0,1,1,medium
0,0,10,3,6,42,238,0,1,2,0,medium
1,0,10,6,6,152,440,0,1,3,1,high
0,0,10,10,6,187,206,0,0,2,1,medium
1,0,10,1,6,65,348,0,0,1,0,medium
1,0,10,10,6,25,401,0,0,3,0,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,4,6,181,490,0,0,0,0,medium
0,0,10,4,6,147,29,0,1,3,1,medium
1,0,10,7,6,137,105,0,1,0,0,medium
0,0,10,2,6,191,19,1,0,1,0,low
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,2,6,111,27,0,0,1,0,medium
0,0,10,7,6,98,380,0,0,1,1,medium
0,0,10,5,6,144,481,1,1,2,0,low
1,0,10,1,6,20,230,1,0,3,1,medium
1,1,10,6,6,166,102,1,1,0,0,low
0,0,10,2,6,111,118,1,1,1,0,low
0,0,10,7,6,42,195,1,1,3,0,low
1,1,10,6,6,150,15,1,0,2,0,low
1,0,10,1,6,190,230,0,0,0,1,medium
1,1,10,3,6,126,230,1,0,3,0,low
1,0,10,2,6,150,75,0,1,2,1,high
1,0,10,5,6,4,299,1,1,1,1,medium
0,0,10,9,6,93,354,0,0,2,0,medium
1,0,10,3,6,183,490,0,0,0,0,medium
1,0,10,7,6,103,239,1,0,1,0,medium
1,1,10,5,6,100,334,1,0,0,0,low
1,1,10,9,6,199,418,0,1,3,0,medium
1,0,10,2,6,19,414,0,1,2,1,high
1,0,10,1,6,16,207,1,0,1,0,medium
0,0,10,4,6,132,132,1,1,3,0,low
0,0,10,0,6,0,0,1,0,0,0,low
1,0,10,9,6,122,45,0,1,0,1,medium
1,1,10,5,6,79,127,1,1,0,0,low
1,0,10,8,6,147,388,0,0,2,1,medium
1,0,10,5,6,50,463,1,0,3,0,medium
0,0,10,1,6,163,438,0,0,3,0,medium
1,0,10,3,6,14,483,0,1,1,1,high
0,0,10,2,6,6,1,0,1,3,1,medium
0,0,10,9,6,65,69,0,0,1,0,medium
1,1,10,8,6,87,305,0,0,1,0,medium
0,0,10,3,6,138,340,0,1,2,1,medium
0,0,10,9,6,138,24,1,0,2,0,low
0,0,10,0,6,0,0,0,0,0,1,medium
0,0,10,9,6,151,212,0,1,1,0,medium
1,1,10,3,6,79,180,0,1,2,0,medium
1,0,10,1,6,83,368,1,1,1,0,medium
0,0,10,6,6,90,259,0,1,1,1,medium
0,0,10,0,6,0,0,0,0,0,0,medium
0,0,10,8,6,168,267,0,0,0,1,medium
1,0,10,2,6,144,17,0,0,1,0,medium
0,0,10,0,6,0,0,0,0,0,1,medium
0,0,10,0,6,0,0,1,0,0,0,low
0,0,10,9,6,11,190,0,1,1,0,medium
1,0,10,3,6,138,460,0,1,1,1,high
1,1,10,9,6,98,256,1,0,2,0,low
1,0,10,3,6,105,410,1,1,0,0,medium
1,1,10,1,6,76,129,0,0,0,0,medium
0,0,10,8,6,77,143,1,0,3,0,low
0,0,10,4,6,114,67,0,0,2,0,medium
1,1,10,6,6,31,268,1,0,1,0,low
1,1,10,2,6,198,107,1,1,0,0,low
1,0,10,6,6,163,344,0,0,2,1,medium
